dataset,category,method,n0,n1,seed,feature_mode,subset_family,subset_label,subset_param,n_features_used,n_features_total,rf_sep_mean,rf_sep_sd,rf_auc_mean,rf_auc_sd,corr_mean_abs_diff,corr_max_abs_diff,prop_significant,kept_feature_idx,kept_feature_names
breast_cancer,clinical_tabular,cvae,60,60,42,reverse,reverse,drop_top_1,1.0,29,30,0.5957777777777779,0.07720711283039236,0.5735555555555557,0.09860984349732994,0.10723367453515396,0.29018322029013355,0.034482758620689655,"[27, 20, 0, 23, 22, 26, 2, 13, 25, 1, 6, 29, 3, 28, 10, 11, 9, 17, 16, 19, 8, 15, 18, 24, 21, 14, 12, 4, 5]","[np.str_('worst concave points'), np.str_('worst radius'), np.str_('mean radius'), np.str_('worst area'), np.str_('worst perimeter'), np.str_('worst concavity'), np.str_('mean perimeter'), np.str_('area error'), np.str_('worst compactness'), np.str_('mean texture'), np.str_('mean concavity'), np.str_('worst fractal dimension'), np.str_('mean area'), np.str_('worst symmetry'), np.str_('radius error'), np.str_('texture error'), np.str_('mean fractal dimension'), np.str_('concave points error'), np.str_('concavity error'), np.str_('fractal dimension error'), np.str_('mean symmetry'), np.str_('compactness error'), np.str_('symmetry error'), np.str_('worst smoothness'), np.str_('worst texture'), np.str_('smoothness error'), np.str_('perimeter error'), np.str_('mean smoothness'), np.str_('mean compactness')]"
diabetes,metabolic_tabular,bootstrap,60,60,42,reverse,reverse,drop_top_1,1.0,7,8,0.6397777777777778,0.0715986757584969,0.40155555555555555,0.12236375643501995,0.06160900356481716,0.23526486179700193,0.0,"[5, 7, 0, 6, 4, 2, 3]","['mass', 'age', 'preg', 'pedi', 'insu', 'pres', 'skin']"
diabetes,metabolic_tabular,gmm,60,60,42,reverse,reverse,drop_top_1,1.0,7,8,0.8206666666666667,0.07436347171781271,0.8206666666666667,0.07436347171781271,0.04483191536514139,0.1368551273887503,0.0,"[5, 7, 0, 6, 4, 2, 3]","['mass', 'age', 'preg', 'pedi', 'insu', 'pres', 'skin']"
diabetes,metabolic_tabular,cvae,60,60,42,reverse,reverse,drop_top_1,1.0,7,8,0.8400000000000001,0.09189903208829477,0.8400000000000001,0.09189903208829477,0.10893936114221568,0.3137059216401239,0.2857142857142857,"[5, 7, 0, 6, 4, 2, 3]","['mass', 'age', 'preg', 'pedi', 'insu', 'pres', 'skin']"
breast_cancer,clinical_tabular,bootstrap,60,60,42,reverse,reverse,drop_top_3,3.0,27,30,0.6435555555555555,0.08181400163906867,0.37688888888888894,0.1102060920096951,0.06325122235195221,0.22278950548863852,0.0,"[0, 23, 22, 26, 2, 13, 25, 1, 6, 29, 3, 28, 10, 11, 9, 17, 16, 19, 8, 15, 18, 24, 21, 14, 12, 4, 5]","[np.str_('mean radius'), np.str_('worst area'), np.str_('worst perimeter'), np.str_('worst concavity'), np.str_('mean perimeter'), np.str_('area error'), np.str_('worst compactness'), np.str_('mean texture'), np.str_('mean concavity'), np.str_('worst fractal dimension'), np.str_('mean area'), np.str_('worst symmetry'), np.str_('radius error'), np.str_('texture error'), np.str_('mean fractal dimension'), np.str_('concave points error'), np.str_('concavity error'), np.str_('fractal dimension error'), np.str_('mean symmetry'), np.str_('compactness error'), np.str_('symmetry error'), np.str_('worst smoothness'), np.str_('worst texture'), np.str_('smoothness error'), np.str_('perimeter error'), np.str_('mean smoothness'), np.str_('mean compactness')]"
breast_cancer,clinical_tabular,gmm,60,60,42,reverse,reverse,drop_top_3,3.0,27,30,0.574,0.05044052848236474,0.4464444444444444,0.07177777777777777,0.05667386407197785,0.21306331767677994,0.0,"[0, 23, 22, 26, 2, 13, 25, 1, 6, 29, 3, 28, 10, 11, 9, 17, 16, 19, 8, 15, 18, 24, 21, 14, 12, 4, 5]","[np.str_('mean radius'), np.str_('worst area'), np.str_('worst perimeter'), np.str_('worst concavity'), np.str_('mean perimeter'), np.str_('area error'), np.str_('worst compactness'), np.str_('mean texture'), np.str_('mean concavity'), np.str_('worst fractal dimension'), np.str_('mean area'), np.str_('worst symmetry'), np.str_('radius error'), np.str_('texture error'), np.str_('mean fractal dimension'), np.str_('concave points error'), np.str_('concavity error'), np.str_('fractal dimension error'), np.str_('mean symmetry'), np.str_('compactness error'), np.str_('symmetry error'), np.str_('worst smoothness'), np.str_('worst texture'), np.str_('smoothness error'), np.str_('perimeter error'), np.str_('mean smoothness'), np.str_('mean compactness')]"
breast_cancer,clinical_tabular,cvae,60,60,42,reverse,reverse,drop_top_3,3.0,27,30,0.5591111111111111,0.034443727591106796,0.5346666666666667,0.05898064131037164,0.11130570867498168,0.3723770337791707,0.037037037037037035,"[0, 23, 22, 26, 2, 13, 25, 1, 6, 29, 3, 28, 10, 11, 9, 17, 16, 19, 8, 15, 18, 24, 21, 14, 12, 4, 5]","[np.str_('mean radius'), np.str_('worst area'), np.str_('worst perimeter'), np.str_('worst concavity'), np.str_('mean perimeter'), np.str_('area error'), np.str_('worst compactness'), np.str_('mean texture'), np.str_('mean concavity'), np.str_('worst fractal dimension'), np.str_('mean area'), np.str_('worst symmetry'), np.str_('radius error'), np.str_('texture error'), np.str_('mean fractal dimension'), np.str_('concave points error'), np.str_('concavity error'), np.str_('fractal dimension error'), np.str_('mean symmetry'), np.str_('compactness error'), np.str_('symmetry error'), np.str_('worst smoothness'), np.str_('worst texture'), np.str_('smoothness error'), np.str_('perimeter error'), np.str_('mean smoothness'), np.str_('mean compactness')]"
diabetes,metabolic_tabular,bootstrap,60,60,42,reverse,reverse,drop_top_3,3.0,5,8,0.6126666666666667,0.06946746285176773,0.39,0.07361729533770923,0.052318420766070683,0.16280034521571443,0.0,"[0, 6, 4, 2, 3]","['preg', 'pedi', 'insu', 'pres', 'skin']"
diabetes,metabolic_tabular,gmm,60,60,42,reverse,reverse,drop_top_3,3.0,5,8,0.8562222222222223,0.08187946576267001,0.8562222222222223,0.08187946576267001,0.06501972978930999,0.169369160145508,0.0,"[0, 6, 4, 2, 3]","['preg', 'pedi', 'insu', 'pres', 'skin']"
diabetes,metabolic_tabular,cvae,60,60,42,reverse,reverse,drop_top_3,3.0,5,8,0.866,0.06131924153735148,0.866,0.06131924153735148,0.1091814913212807,0.36891570348235814,0.2,"[0, 6, 4, 2, 3]","['preg', 'pedi', 'insu', 'pres', 'skin']"
breast_cancer,clinical_tabular,bootstrap,60,60,42,reverse,reverse,drop_top_5,5.0,25,30,0.6159999999999999,0.05759629617721381,0.384,0.057596296177213804,0.0624201366550163,0.22278950548863852,0.0,"[22, 26, 2, 13, 25, 1, 6, 29, 3, 28, 10, 11, 9, 17, 16, 19, 8, 15, 18, 24, 21, 14, 12, 4, 5]","[np.str_('worst perimeter'), np.str_('worst concavity'), np.str_('mean perimeter'), np.str_('area error'), np.str_('worst compactness'), np.str_('mean texture'), np.str_('mean concavity'), np.str_('worst fractal dimension'), np.str_('mean area'), np.str_('worst symmetry'), np.str_('radius error'), np.str_('texture error'), np.str_('mean fractal dimension'), np.str_('concave points error'), np.str_('concavity error'), np.str_('fractal dimension error'), np.str_('mean symmetry'), np.str_('compactness error'), np.str_('symmetry error'), np.str_('worst smoothness'), np.str_('worst texture'), np.str_('smoothness error'), np.str_('perimeter error'), np.str_('mean smoothness'), np.str_('mean compactness')]"
breast_cancer,clinical_tabular,gmm,60,60,42,reverse,reverse,drop_top_5,5.0,25,30,0.5686666666666667,0.044338206359863894,0.45133333333333325,0.06566995667637175,0.04830989184867062,0.24523024443486927,0.0,"[22, 26, 2, 13, 25, 1, 6, 29, 3, 28, 10, 11, 9, 17, 16, 19, 8, 15, 18, 24, 21, 14, 12, 4, 5]","[np.str_('worst perimeter'), np.str_('worst concavity'), np.str_('mean perimeter'), np.str_('area error'), np.str_('worst compactness'), np.str_('mean texture'), np.str_('mean concavity'), np.str_('worst fractal dimension'), np.str_('mean area'), np.str_('worst symmetry'), np.str_('radius error'), np.str_('texture error'), np.str_('mean fractal dimension'), np.str_('concave points error'), np.str_('concavity error'), np.str_('fractal dimension error'), np.str_('mean symmetry'), np.str_('compactness error'), np.str_('symmetry error'), np.str_('worst smoothness'), np.str_('worst texture'), np.str_('smoothness error'), np.str_('perimeter error'), np.str_('mean smoothness'), np.str_('mean compactness')]"
breast_cancer,clinical_tabular,cvae,60,60,42,reverse,reverse,drop_top_5,5.0,25,30,0.5924444444444444,0.05133477631449519,0.5924444444444444,0.05133477631449519,0.11002757601848939,0.3168883938154953,0.0,"[22, 26, 2, 13, 25, 1, 6, 29, 3, 28, 10, 11, 9, 17, 16, 19, 8, 15, 18, 24, 21, 14, 12, 4, 5]","[np.str_('worst perimeter'), np.str_('worst concavity'), np.str_('mean perimeter'), np.str_('area error'), np.str_('worst compactness'), np.str_('mean texture'), np.str_('mean concavity'), np.str_('worst fractal dimension'), np.str_('mean area'), np.str_('worst symmetry'), np.str_('radius error'), np.str_('texture error'), np.str_('mean fractal dimension'), np.str_('concave points error'), np.str_('concavity error'), np.str_('fractal dimension error'), np.str_('mean symmetry'), np.str_('compactness error'), np.str_('symmetry error'), np.str_('worst smoothness'), np.str_('worst texture'), np.str_('smoothness error'), np.str_('perimeter error'), np.str_('mean smoothness'), np.str_('mean compactness')]"
diabetes,metabolic_tabular,bootstrap,60,60,42,reverse,reverse,drop_top_5,5.0,3,8,0.634,0.08346833509159604,0.38511111111111107,0.10827514106589521,0.02091782774262277,0.0408949923542353,0.0,"[4, 2, 3]","['insu', 'pres', 'skin']"
diabetes,metabolic_tabular,gmm,60,60,42,reverse,reverse,drop_top_5,5.0,3,8,0.8828888888888891,0.051419840528729784,0.8828888888888891,0.051419840528729784,0.052109778649651356,0.11905475001293886,0.0,"[4, 2, 3]","['insu', 'pres', 'skin']"
diabetes,metabolic_tabular,cvae,60,60,42,reverse,reverse,drop_top_5,5.0,3,8,0.8826666666666666,0.03855155278613589,0.8826666666666666,0.03855155278613589,0.08313720481170933,0.3284514734815799,0.3333333333333333,"[4, 2, 3]","['insu', 'pres', 'skin']"
breast_cancer,clinical_tabular,bootstrap,60,60,42,reverse,reverse,drop_top_10,10.0,20,30,0.6004444444444446,0.0715734967156053,0.39955555555555555,0.07157349671560531,0.056773943445646624,0.2121605743667524,0.0,"[1, 6, 29, 3, 28, 10, 11, 9, 17, 16, 19, 8, 15, 18, 24, 21, 14, 12, 4, 5]","[np.str_('mean texture'), np.str_('mean concavity'), np.str_('worst fractal dimension'), np.str_('mean area'), np.str_('worst symmetry'), np.str_('radius error'), np.str_('texture error'), np.str_('mean fractal dimension'), np.str_('concave points error'), np.str_('concavity error'), np.str_('fractal dimension error'), np.str_('mean symmetry'), np.str_('compactness error'), np.str_('symmetry error'), np.str_('worst smoothness'), np.str_('worst texture'), np.str_('smoothness error'), np.str_('perimeter error'), np.str_('mean smoothness'), np.str_('mean compactness')]"
breast_cancer,clinical_tabular,gmm,60,60,42,reverse,reverse,drop_top_10,10.0,20,30,0.5544444444444443,0.0407612742867723,0.4926666666666667,0.06761583567898798,0.04656247357426805,0.17347254309922638,0.1,"[1, 6, 29, 3, 28, 10, 11, 9, 17, 16, 19, 8, 15, 18, 24, 21, 14, 12, 4, 5]","[np.str_('mean texture'), np.str_('mean concavity'), np.str_('worst fractal dimension'), np.str_('mean area'), np.str_('worst symmetry'), np.str_('radius error'), np.str_('texture error'), np.str_('mean fractal dimension'), np.str_('concave points error'), np.str_('concavity error'), np.str_('fractal dimension error'), np.str_('mean symmetry'), np.str_('compactness error'), np.str_('symmetry error'), np.str_('worst smoothness'), np.str_('worst texture'), np.str_('smoothness error'), np.str_('perimeter error'), np.str_('mean smoothness'), np.str_('mean compactness')]"
breast_cancer,clinical_tabular,cvae,60,60,42,reverse,reverse,drop_top_10,10.0,20,30,0.6877777777777777,0.08724734245483985,0.6655555555555555,0.12435413389704401,0.093497555596786,0.31928998289982913,0.1,"[1, 6, 29, 3, 28, 10, 11, 9, 17, 16, 19, 8, 15, 18, 24, 21, 14, 12, 4, 5]","[np.str_('mean texture'), np.str_('mean concavity'), np.str_('worst fractal dimension'), np.str_('mean area'), np.str_('worst symmetry'), np.str_('radius error'), np.str_('texture error'), np.str_('mean fractal dimension'), np.str_('concave points error'), np.str_('concavity error'), np.str_('fractal dimension error'), np.str_('mean symmetry'), np.str_('compactness error'), np.str_('symmetry error'), np.str_('worst smoothness'), np.str_('worst texture'), np.str_('smoothness error'), np.str_('perimeter error'), np.str_('mean smoothness'), np.str_('mean compactness')]"
