dataset,category,method,n0,n1,seed,feature_mode,subset_family,subset_label,subset_param,n_features_used,n_features_total,rf_sep_mean,rf_sep_sd,rf_auc_mean,rf_auc_sd,corr_mean_abs_diff,corr_max_abs_diff,prop_significant,kept_feature_idx,kept_feature_names
breast_cancer,clinical_tabular,cvae,60,60,42,reverse,reverse,drop_top_1,1.0,29,30,0.574,0.05499090833947008,0.5226666666666666,0.08936566579073994,0.10723367453515396,0.29018322029013355,0.034482758620689655,"[27, 20, 0, 23, 22, 26, 2, 13, 25, 1, 6, 29, 3, 28, 10, 11, 9, 17, 16, 19, 8, 15, 18, 24, 21, 14, 12, 4, 5]","[np.str_('worst concave points'), np.str_('worst radius'), np.str_('mean radius'), np.str_('worst area'), np.str_('worst perimeter'), np.str_('worst concavity'), np.str_('mean perimeter'), np.str_('area error'), np.str_('worst compactness'), np.str_('mean texture'), np.str_('mean concavity'), np.str_('worst fractal dimension'), np.str_('mean area'), np.str_('worst symmetry'), np.str_('radius error'), np.str_('texture error'), np.str_('mean fractal dimension'), np.str_('concave points error'), np.str_('concavity error'), np.str_('fractal dimension error'), np.str_('mean symmetry'), np.str_('compactness error'), np.str_('symmetry error'), np.str_('worst smoothness'), np.str_('worst texture'), np.str_('smoothness error'), np.str_('perimeter error'), np.str_('mean smoothness'), np.str_('mean compactness')]"
diabetes,metabolic_tabular,bootstrap,60,60,42,reverse,reverse,drop_top_1,1.0,7,8,0.5894888888888888,0.06175527567806717,0.43528888888888884,0.08737532493448827,0.06160900356481716,0.23526486179700193,0.0,"[5, 7, 0, 6, 4, 2, 3]","['mass', 'age', 'preg', 'pedi', 'insu', 'pres', 'skin']"
diabetes,metabolic_tabular,gmm,60,60,42,reverse,reverse,drop_top_1,1.0,7,8,0.6496666666666667,0.10263148747934148,0.6446666666666667,0.10956682385142362,0.04483191536514139,0.1368551273887503,0.0,"[5, 7, 0, 6, 4, 2, 3]","['mass', 'age', 'preg', 'pedi', 'insu', 'pres', 'skin']"
diabetes,metabolic_tabular,cvae,60,60,42,reverse,reverse,drop_top_1,1.0,7,8,0.6695,0.09467942989078698,0.6668333333333334,0.09930298753478334,0.10893936114221568,0.3137059216401239,0.2857142857142857,"[5, 7, 0, 6, 4, 2, 3]","['mass', 'age', 'preg', 'pedi', 'insu', 'pres', 'skin']"
breast_cancer,clinical_tabular,bootstrap,60,60,42,reverse,reverse,drop_top_3,3.0,27,30,0.5937333333333332,0.06261493530665659,0.4348666666666666,0.09200117819964838,0.06325122235195221,0.22278950548863852,0.0,"[0, 23, 22, 26, 2, 13, 25, 1, 6, 29, 3, 28, 10, 11, 9, 17, 16, 19, 8, 15, 18, 24, 21, 14, 12, 4, 5]","[np.str_('mean radius'), np.str_('worst area'), np.str_('worst perimeter'), np.str_('worst concavity'), np.str_('mean perimeter'), np.str_('area error'), np.str_('worst compactness'), np.str_('mean texture'), np.str_('mean concavity'), np.str_('worst fractal dimension'), np.str_('mean area'), np.str_('worst symmetry'), np.str_('radius error'), np.str_('texture error'), np.str_('mean fractal dimension'), np.str_('concave points error'), np.str_('concavity error'), np.str_('fractal dimension error'), np.str_('mean symmetry'), np.str_('compactness error'), np.str_('symmetry error'), np.str_('worst smoothness'), np.str_('worst texture'), np.str_('smoothness error'), np.str_('perimeter error'), np.str_('mean smoothness'), np.str_('mean compactness')]"
breast_cancer,clinical_tabular,gmm,60,60,42,reverse,reverse,drop_top_3,3.0,27,30,0.566,0.05617037574301166,0.5053333333333333,0.0865024084443125,0.05667386407197785,0.21306331767677994,0.0,"[0, 23, 22, 26, 2, 13, 25, 1, 6, 29, 3, 28, 10, 11, 9, 17, 16, 19, 8, 15, 18, 24, 21, 14, 12, 4, 5]","[np.str_('mean radius'), np.str_('worst area'), np.str_('worst perimeter'), np.str_('worst concavity'), np.str_('mean perimeter'), np.str_('area error'), np.str_('worst compactness'), np.str_('mean texture'), np.str_('mean concavity'), np.str_('worst fractal dimension'), np.str_('mean area'), np.str_('worst symmetry'), np.str_('radius error'), np.str_('texture error'), np.str_('mean fractal dimension'), np.str_('concave points error'), np.str_('concavity error'), np.str_('fractal dimension error'), np.str_('mean symmetry'), np.str_('compactness error'), np.str_('symmetry error'), np.str_('worst smoothness'), np.str_('worst texture'), np.str_('smoothness error'), np.str_('perimeter error'), np.str_('mean smoothness'), np.str_('mean compactness')]"
breast_cancer,clinical_tabular,cvae,60,60,42,reverse,reverse,drop_top_3,3.0,27,30,0.5796666666666667,0.060349905642934625,0.5363333333333334,0.0931062714202313,0.11130570867498168,0.3723770337791707,0.037037037037037035,"[0, 23, 22, 26, 2, 13, 25, 1, 6, 29, 3, 28, 10, 11, 9, 17, 16, 19, 8, 15, 18, 24, 21, 14, 12, 4, 5]","[np.str_('mean radius'), np.str_('worst area'), np.str_('worst perimeter'), np.str_('worst concavity'), np.str_('mean perimeter'), np.str_('area error'), np.str_('worst compactness'), np.str_('mean texture'), np.str_('mean concavity'), np.str_('worst fractal dimension'), np.str_('mean area'), np.str_('worst symmetry'), np.str_('radius error'), np.str_('texture error'), np.str_('mean fractal dimension'), np.str_('concave points error'), np.str_('concavity error'), np.str_('fractal dimension error'), np.str_('mean symmetry'), np.str_('compactness error'), np.str_('symmetry error'), np.str_('worst smoothness'), np.str_('worst texture'), np.str_('smoothness error'), np.str_('perimeter error'), np.str_('mean smoothness'), np.str_('mean compactness')]"
diabetes,metabolic_tabular,bootstrap,60,60,42,reverse,reverse,drop_top_3,3.0,5,8,0.5891777777777778,0.06846980410424784,0.42719999999999997,0.08567934478890925,0.052318420766070683,0.16280034521571443,0.0,"[0, 6, 4, 2, 3]","['preg', 'pedi', 'insu', 'pres', 'skin']"
diabetes,metabolic_tabular,gmm,60,60,42,reverse,reverse,drop_top_3,3.0,5,8,0.6976666666666667,0.09588824513753266,0.6940000000000001,0.1031051243472732,0.06501972978930999,0.169369160145508,0.0,"[0, 6, 4, 2, 3]","['preg', 'pedi', 'insu', 'pres', 'skin']"
diabetes,metabolic_tabular,cvae,60,60,42,reverse,reverse,drop_top_3,3.0,5,8,0.7056666666666667,0.10111105006103163,0.7023333333333333,0.10762641146319264,0.1091814913212807,0.36891570348235814,0.2,"[0, 6, 4, 2, 3]","['preg', 'pedi', 'insu', 'pres', 'skin']"
breast_cancer,clinical_tabular,bootstrap,60,60,42,reverse,reverse,drop_top_5,5.0,25,30,0.5830777777777777,0.06116348361886414,0.44301111111111113,0.08599508958131717,0.0624201366550163,0.22278950548863852,0.0,"[22, 26, 2, 13, 25, 1, 6, 29, 3, 28, 10, 11, 9, 17, 16, 19, 8, 15, 18, 24, 21, 14, 12, 4, 5]","[np.str_('worst perimeter'), np.str_('worst concavity'), np.str_('mean perimeter'), np.str_('area error'), np.str_('worst compactness'), np.str_('mean texture'), np.str_('mean concavity'), np.str_('worst fractal dimension'), np.str_('mean area'), np.str_('worst symmetry'), np.str_('radius error'), np.str_('texture error'), np.str_('mean fractal dimension'), np.str_('concave points error'), np.str_('concavity error'), np.str_('fractal dimension error'), np.str_('mean symmetry'), np.str_('compactness error'), np.str_('symmetry error'), np.str_('worst smoothness'), np.str_('worst texture'), np.str_('smoothness error'), np.str_('perimeter error'), np.str_('mean smoothness'), np.str_('mean compactness')]"
breast_cancer,clinical_tabular,gmm,60,60,42,reverse,reverse,drop_top_5,5.0,25,30,0.5678333333333333,0.05541535086157185,0.5138333333333334,0.08649197136793169,0.04830989184867062,0.24523024443486927,0.0,"[22, 26, 2, 13, 25, 1, 6, 29, 3, 28, 10, 11, 9, 17, 16, 19, 8, 15, 18, 24, 21, 14, 12, 4, 5]","[np.str_('worst perimeter'), np.str_('worst concavity'), np.str_('mean perimeter'), np.str_('area error'), np.str_('worst compactness'), np.str_('mean texture'), np.str_('mean concavity'), np.str_('worst fractal dimension'), np.str_('mean area'), np.str_('worst symmetry'), np.str_('radius error'), np.str_('texture error'), np.str_('mean fractal dimension'), np.str_('concave points error'), np.str_('concavity error'), np.str_('fractal dimension error'), np.str_('mean symmetry'), np.str_('compactness error'), np.str_('symmetry error'), np.str_('worst smoothness'), np.str_('worst texture'), np.str_('smoothness error'), np.str_('perimeter error'), np.str_('mean smoothness'), np.str_('mean compactness')]"
breast_cancer,clinical_tabular,cvae,60,60,42,reverse,reverse,drop_top_5,5.0,25,30,0.5796666666666667,0.05904706220935599,0.54,0.09073771725877468,0.11002757601848939,0.3168883938154953,0.0,"[22, 26, 2, 13, 25, 1, 6, 29, 3, 28, 10, 11, 9, 17, 16, 19, 8, 15, 18, 24, 21, 14, 12, 4, 5]","[np.str_('worst perimeter'), np.str_('worst concavity'), np.str_('mean perimeter'), np.str_('area error'), np.str_('worst compactness'), np.str_('mean texture'), np.str_('mean concavity'), np.str_('worst fractal dimension'), np.str_('mean area'), np.str_('worst symmetry'), np.str_('radius error'), np.str_('texture error'), np.str_('mean fractal dimension'), np.str_('concave points error'), np.str_('concavity error'), np.str_('fractal dimension error'), np.str_('mean symmetry'), np.str_('compactness error'), np.str_('symmetry error'), np.str_('worst smoothness'), np.str_('worst texture'), np.str_('smoothness error'), np.str_('perimeter error'), np.str_('mean smoothness'), np.str_('mean compactness')]"
diabetes,metabolic_tabular,bootstrap,60,60,42,reverse,reverse,drop_top_5,5.0,3,8,0.5865333333333334,0.06449562718453032,0.43406666666666666,0.08544295909704473,0.02091782774262277,0.0408949923542353,0.0,"[4, 2, 3]","['insu', 'pres', 'skin']"
diabetes,metabolic_tabular,gmm,60,60,42,reverse,reverse,drop_top_5,5.0,3,8,0.7138333333333332,0.09878582331938571,0.7131666666666666,0.10021629386260279,0.052109778649651356,0.11905475001293886,0.0,"[4, 2, 3]","['insu', 'pres', 'skin']"
diabetes,metabolic_tabular,cvae,60,60,42,reverse,reverse,drop_top_5,5.0,3,8,0.7241666666666667,0.09865413771803436,0.7225,0.10235762469563923,0.08313720481170933,0.3284514734815799,0.3333333333333333,"[4, 2, 3]","['insu', 'pres', 'skin']"
breast_cancer,clinical_tabular,bootstrap,60,60,42,reverse,reverse,drop_top_10,10.0,20,30,0.5824000000000001,0.052927791481518584,0.45153333333333334,0.08510048961864633,0.056773943445646624,0.2121605743667524,0.0,"[1, 6, 29, 3, 28, 10, 11, 9, 17, 16, 19, 8, 15, 18, 24, 21, 14, 12, 4, 5]","[np.str_('mean texture'), np.str_('mean concavity'), np.str_('worst fractal dimension'), np.str_('mean area'), np.str_('worst symmetry'), np.str_('radius error'), np.str_('texture error'), np.str_('mean fractal dimension'), np.str_('concave points error'), np.str_('concavity error'), np.str_('fractal dimension error'), np.str_('mean symmetry'), np.str_('compactness error'), np.str_('symmetry error'), np.str_('worst smoothness'), np.str_('worst texture'), np.str_('smoothness error'), np.str_('perimeter error'), np.str_('mean smoothness'), np.str_('mean compactness')]"
breast_cancer,clinical_tabular,gmm,60,60,42,reverse,reverse,drop_top_10,10.0,20,30,0.5828333333333333,0.054362722113186684,0.5218333333333334,0.09664353171434818,0.04656247357426805,0.17347254309922638,0.1,"[1, 6, 29, 3, 28, 10, 11, 9, 17, 16, 19, 8, 15, 18, 24, 21, 14, 12, 4, 5]","[np.str_('mean texture'), np.str_('mean concavity'), np.str_('worst fractal dimension'), np.str_('mean area'), np.str_('worst symmetry'), np.str_('radius error'), np.str_('texture error'), np.str_('mean fractal dimension'), np.str_('concave points error'), np.str_('concavity error'), np.str_('fractal dimension error'), np.str_('mean symmetry'), np.str_('compactness error'), np.str_('symmetry error'), np.str_('worst smoothness'), np.str_('worst texture'), np.str_('smoothness error'), np.str_('perimeter error'), np.str_('mean smoothness'), np.str_('mean compactness')]"
breast_cancer,clinical_tabular,cvae,60,60,42,reverse,reverse,drop_top_10,10.0,20,30,0.5894999999999999,0.06835995416421324,0.5681666666666666,0.08964730274184991,0.093497555596786,0.31928998289982913,0.1,"[1, 6, 29, 3, 28, 10, 11, 9, 17, 16, 19, 8, 15, 18, 24, 21, 14, 12, 4, 5]","[np.str_('mean texture'), np.str_('mean concavity'), np.str_('worst fractal dimension'), np.str_('mean area'), np.str_('worst symmetry'), np.str_('radius error'), np.str_('texture error'), np.str_('mean fractal dimension'), np.str_('concave points error'), np.str_('concavity error'), np.str_('fractal dimension error'), np.str_('mean symmetry'), np.str_('compactness error'), np.str_('symmetry error'), np.str_('worst smoothness'), np.str_('worst texture'), np.str_('smoothness error'), np.str_('perimeter error'), np.str_('mean smoothness'), np.str_('mean compactness')]"
